200,barreras,Barreras de vapor,11,IRAM 11625 - Pinturas (2 capas) - Asfáltica sobre madera terciada,1200,0.5,1000,2,0,0,0.08,0,0,0
201,barreras,Barreras de vapor,11,IRAM 11625 - Pinturas (2 capas) - Al agua tipo emulsión,1200,0.5,1000,2,0,0,16,0,0,0
202,barreras,Barreras de vapor,11,IRAM 11625 - Pinturas (3 capas) - Mástic Asfáltico,1200,0.5,1000,3,0,0,0.1,0,0,0
203,barreras,Barreras de vapor,11,AVERMA - Pintura asfáltica en solución acuosa,1200,0.5,1000,1.4,0,0,8.62,0,0,0
204,barreras,Barreras de vapor,11,AVERMA - Pintura asfáltica en solución solvente,1200,0.5,1000,2.3,0,0,0.353,0,0,0
205,barreras,Barreras de vapor,11,Poliurea PURTOP 1000 Mapei,1200,0.5,1000,2,0,0,4.2962962962963,0,0,0
206,barreras,Pinturas,12,Pintura a la cal - Espesor: 0.1 micrones,1000,0.8,1000,0.0001,0,0,75,0,0,0
207,barreras,Pinturas,12,Pintura tipo epoxi - Espesor: 0.1 micrones,1200,0.3,1000,0.0001,0,0,1.13,0,0,0
208,barreras,Pinturas,12,Pintura a base de siliconas - Espesor: 0.1 micrones,1000,0.12,1000,0.0001,0,0,3.75,0,0,0
209,barreras,Pinturas,12,Pintura esmalte sobre enlucido - Espesor: 0.1 micrones,1200,0.3,1000,0.0001,0,0,0.4,0,0,0
210,barreras,Pinturas,12,Resina acrílica de vinil-tolueno - Espesor: 0.2 micrones,1200,0.3,1000,0.0002,0,0,1.2,0,0,0
211,barreras,Pinturas,12,Resina acrílica - Espesor: 0.2 micrones,1140,0.2,1000,0.0002,0,0,3.86,0,0,0
212,barreras,Pinturas,12,Terpolímero de acetato - Espesor: 0.2 micrones,1200,0.3,1000,0.0002,0,0,9,0,0,0
213,barreras,Pinturas,12,Polisocianato más poliester - Espesor: 0.1 micrones,1200,0.3,1000,0.0001,0,0,0.4,0,0,0
214,barreras,Pinturas,12,Resina acrílica de estireno - Espesor: 1 micron,1140,0.2,1000,0.001,0,0,5,0,0,0
215,barreras,Pinturas,12,Copolímero de cloruro de vinilo - Espesor: 0.2 micrones,1350,0.16,1000,0.0002,0,0,0.1,0,0,0
216,barreras,Pinturas,12,Resinas de poliuretano - Espesor: 0.2 micrones,45,0.02,1000,0.0002,0,0,1.76,0,0,0
217,camaras,Cámaras verticales de aire,13,Camara normal 5mm flujo horizontal ,0,0,0,5,0.11,0.11,0,0.63,0,0
218,camaras,Cámaras verticales de aire,13,Camara normal 10mm flujo horizontal ,0,0,0,10,0.14,0.14,0,0.63,0,0
219,camaras,Cámaras verticales de aire,13,Camara normal 20mm flujo horizontal ,0,0,0,20,0.16,0.16,0,0.63,0,0
220,camaras,Cámaras verticales de aire,13,Camara normal 50mm flujo horizontal,0,0,0,50,0.17,0.17,0,0.63,0,0
221,camaras,Cámaras verticales de aire,13,Camara normal 100mm flujo horizontal,0,0,0,100,0.17,0.17,0,0.63,0,0
222,camaras,Cámaras verticales de aire,13,Camara reflejante 5mm flujo horizontal,0,0,0,5,0.17,0.17,0,0.63,0,0
223,camaras,Cámaras verticales de aire,13,Camara reflejante 10mm flujo horizontal,0,0,0,10,0.29,0.29,0,0.63,0,0
